show me this week's forecast <eou> what location do you want the weather for <eou> will it be foggy in danville <eou> during the next week it's not gonna be foggy in danville <eou> thanks,No problem!,weather
what is the weather for today,What city did you need information about?,weather
what is the weather for today <eou> what city did you need information about <eou> fresno please tell me if it will be misty today,It will not be misty in fresno today,weather
what is the weather for today <eou> what city did you need information about <eou> fresno please tell me if it will be misty today <eou> it will not be misty in fresno today <eou> thank you,you are very welcome,weather
what date and time is my dentist appointment at,Your dentist appointment is on the 13th at 6pm.,schedule
what date and time is my dentist appointment at <eou> your dentist appointment is on the 13th at 6pm <eou> thank you,You are welcome.,schedule
set a reminder for tennis on august 3rd at 11am with my aunt,Setting reminder for tennis on August 3rd at 11 am with aunt. ,schedule
set a reminder for tennis on august 3rd at 11am with my aunt <eou> setting reminder for tennis on august 3rd at 11 am with aunt <eou> thanks,You are welcome.,schedule
what's today's and tomorrow's forecast,What city do you want the forecast for?,weather
what's today's and tomorrow's forecast <eou> what city do you want the forecast for <eou> i want to know the temperature in danville,For what day would you like to know the temperature? ,weather
what's today's and tomorrow's forecast <eou> what city do you want the forecast for <eou> i want to know the temperature in danville <eou> for what day would you like to know the temperature <eou> today and tomorrow,"Today Monday, will be a low of 90F, high of 100F and tomorrow also a low of 90F, high of 100F.",weather
what's today's and tomorrow's forecast <eou> what city do you want the forecast for <eou> i want to know the temperature in danville <eou> for what day would you like to know the temperature <eou> today and tomorrow <eou> today monday will be a low of 90f high of 100f and tomorrow also a low of 90f high of 100f <eou> thank you car,You're welcome!,weather
is it going to rain at all this upcoming week,What city would you like to know if it is going to rain in?,weather
is it going to rain at all this upcoming week,What city would you like to know if it is going to rain in?,weather
is it going to rain at all this upcoming week <eou> what city would you like to know if it is going to rain in <eou> cleveland thank you,Yes rain is predicted to fall on Tuesday in Cleveland this week,weather
is it going to rain at all this upcoming week <eou> what city would you like to know if it is going to rain in <eou> cleveland thank you <eou> yes rain is predicted to fall on tuesday in cleveland this week <eou> thanks,You're welcome.,weather
will it be warm in cleveland on tuesday,The forecast on Tuesday for Cleveland is stormy.,weather
will it be warm in cleveland on tuesday <eou> the forecast on tuesday for cleveland is stormy <eou> thanks,glad to help,weather
get me directions to the nearest chinese restaurant,the nearest chinese restaurant is 1 mile away,navigate
get me directions to the nearest chinese restaurant <eou> the nearest chinese restaurant is 1 mile away <eou> please send me its address on screen and pick a quick route to reach there,Navigating to113 Arbol Dr.,navigate
get me directions to the nearest chinese restaurant <eou> the nearest chinese restaurant is 1 mile away <eou> please send me its address on screen and pick a quick route to reach there <eou> navigating to113 arbol dr <eou> thanks so much,"You're welcome, happy to help. ",navigate
need a gas station nearest me will little traffic,There is Chevron 8 miles away but there is heavy traffic on its direction,navigate
need a gas station nearest me will little traffic <eou> there is chevron 8 miles away but there is heavy traffic on its direction <eou> ouch i need to go there anyway please send the directions on my screen thank you car,You're welcome; drive carefully. ,navigate
schedule,Your schedule is empty.,schedule
schedule <eou> your schedule is empty <eou> please schedule a 2 pm yoga activity with jeff on august 14th,"Okay , setting a reminder for your yoga activity with Jeff on August the 14th at 2 pm.",schedule
schedule <eou> your schedule is empty <eou> please schedule a 2 pm yoga activity with jeff on august 14th <eou> okay setting a reminder for your yoga activity with jeff on august the 14th at 2 pm <eou> thanks,You are welcome.,schedule
give me the weekly weather forecast,What city are you inquiring about?,weather
give me the weekly weather forecast <eou> what city are you inquiring about <eou> san jose,"In San Jose it will be hot with a temperature between 60-80F on Monday, 60-80F with rain on Tuesday, 40-60F with rain on Wednesday, 90-100F with rain on Thursday, 30-40F with overcast on Friday, 40-60F with clear skies on Saturday, and 30-40F with rain on Sunday. ",weather
please give me the address and quickest route details for a parking garage nearby,Dish Parking is 6 miles away at 550 Alester Ave. There is moderate traffic. Would you like directions there? ,navigate
please give me the address and quickest route details for a parking garage nearby <eou> dish parking is 6 miles away at 550 alester ave there is moderate traffic would you like directions there <eou> yes please give me directions via the quickest route,"I sent all the info on your screen, drive carefully!",navigate
please give me the address and quickest route details for a parking garage nearby <eou> dish parking is 6 miles away at 550 alester ave there is moderate traffic would you like directions there <eou> yes please give me directions via the quickest route <eou> i sent all the info on your screen drive carefully <eou> thank you,You're welcome!,navigate
schedule a doctor's appointment,,schedule
will it rain this week,What city can I give you the rain forecast for?,weather
will it rain this week <eou> what city can i give you the rain forecast for <eou> los angeles please,In Los Angeles is gonna rain on Sunday,weather
will it rain this week <eou> what city can i give you the rain forecast for <eou> los angeles please <eou> in los angeles is gonna rain on sunday <eou> thank you,Anytime.,weather
over the next seven days will there be any drizzle in camarillo,"The weather forecast doesn't call for drizzle in Camarillo this week, but it might rain on Tuesday and Wednesday",weather
over the next seven days will there be any drizzle in camarillo <eou> the weather forecast doesn't call for drizzle in camarillo this week but it might rain on tuesday and wednesday <eou> thanks,You are welcome.,weather
what will the temperature be this weekend in grand rapids,It looks like it will be 70-80F on Saturday and 90-100F on Sunday.,weather
what will the temperature be this weekend in grand rapids <eou> it looks like it will be 70 - 80f on saturday and 90 - 100f on sunday <eou> thanks,No problem!,weather
where can i find tea around me,The closest tea shop is Coupa and is 6 miles from you located at 394 Van Ness Avenue.,navigate
where can i find tea around me <eou> the closest tea shop is coupa and is 6 miles from you located at 394 van ness avenue <eou> which one is it the quickest route to reach it,The quickest route available to Coupa is 6 miles and there is a car collision nearby,navigate
where can i find tea around me <eou> the closest tea shop is coupa and is 6 miles from you located at 394 van ness avenue <eou> which one is it the quickest route to reach it <eou> the quickest route available to coupa is 6 miles and there is a car collision nearby <eou> patience let's go there anyway thank you car,I sent the route on your screen. You're welcome!,navigate
what's the weather like in downtown chicago,The forecast is rain with the highs in the 50s and lows in the 40s. ,weather
what's the weather like in downtown chicago <eou> the forecast is rain with the highs in the 50s and lows in the 40s <eou> i need to know if there will be a drizzle in downtown chicago car for this friday,"On Friday in downtown Chicago it will be hot, there is no prediction of drizzle",weather
what's the weather like in downtown chicago <eou> the forecast is rain with the highs in the 50s and lows in the 40s <eou> i need to know if there will be a drizzle in downtown chicago car for this friday <eou> on friday in downtown chicago it will be hot there is no prediction of drizzle <eou> sounds good,Not a problem.,weather
locate a nearby shopping mall for me,Midtown Shopping Center is 6 miles away.,navigate
locate a nearby shopping mall for me <eou> midtown shopping center is 6 miles away <eou> what is the address,Midtown Shopping Center is at 338 Alester Ave.,navigate
locate a nearby shopping mall for me <eou> midtown shopping center is 6 miles away <eou> what is the address <eou> midtown shopping center is at 338 alester ave <eou> thanks set the gps there please,GPS set for Midtown Shopping Center.,navigate
locate a nearby shopping mall for me <eou> midtown shopping center is 6 miles away <eou> what is the address <eou> midtown shopping center is at 338 alester ave <eou> thanks set the gps there please <eou> gps set for midtown shopping center <eou> thank you,You are welcome.,navigate
directions to a hotel please,The Westin is located 4 miles away and the Hotel Keen 6 miles away. Would you like directions to one of those?,navigate
directions to a hotel please <eou> the westin is located 4 miles away and the hotel keen 6 miles away would you like directions to one of those <eou> give me the quickest route to the westin please,"There is moderate traffic, would you like me to put it on your screen?",navigate
directions to a hotel please <eou> the westin is located 4 miles away and the hotel keen 6 miles away would you like directions to one of those <eou> give me the quickest route to the westin please <eou> there is moderate traffic would you like me to put it on your screen <eou> yes please,Setting route now.,navigate
directions to a hotel please <eou> the westin is located 4 miles away and the hotel keen 6 miles away would you like directions to one of those <eou> give me the quickest route to the westin please <eou> there is moderate traffic would you like me to put it on your screen <eou> yes please <eou> setting route now <eou> thank you car please pick the shortest distance,"I did! Enjoy your trip now, you're welcome!",navigate
remind me of my yoga activity with marie,What time is your yoga activity with Marie?,schedule
remind me of my yoga activity with marie <eou> what time is your yoga activity with marie <eou> it is going to be at 1pm on august 22nd,OK I will set it for 1 pm on August 22and.,schedule
remind me of my yoga activity with marie <eou> what time is your yoga activity with marie <eou> it is going to be at 1pm on august 22nd <eou> ok i will set it for 1 pm on august 22and <eou> thanks,no problem,schedule
directions to the nearest grocery store,The nearest grocery store i could find is located 6 miles away. Would you like more info on it?,navigate
directions to the nearest grocery store <eou> the nearest grocery store i could find is located 6 miles away would you like more info on it <eou> yes can you give me the route,Navigating you to Sigona Farmers Market.,navigate
directions to the nearest grocery store <eou> the nearest grocery store i could find is located 6 miles away would you like more info on it <eou> yes can you give me the route <eou> navigating you to sigona farmers market <eou> pick the fastest route please and send the address on my screen thank you,"The address is 638 Amherst St, follow your map and you'll get there in few minutes!",navigate
will there be a blizzard this week in manhattan,there aren't any blizzards predicted in Manhattan this week.,weather
will there be a blizzard this week in manhattan <eou> there aren't any blizzards predicted in manhattan this week <eou> thanks,No problem!,weather
what are the directions to the mall,We are 5 miles away from Topanga Mall and from Midtown Shopping Center: do you have any preference?,navigate
what are the directions to the mall <eou> we are 5 miles away from topanga mall and from midtown shopping center do you have any preference <eou> which ever has less traffic,"Then let's go at Topanga Mall, I sent its position and the route to reach on your screen",navigate
what are the directions to the mall <eou> we are 5 miles away from topanga mall and from midtown shopping center do you have any preference <eou> which ever has less traffic <eou> then let's go at topanga mall i sent its position and the route to reach on your screen <eou> ok can you give me the address thanks,Topanga Mall is located at 171 Oak Rd,navigate
what are the directions to the mall <eou> we are 5 miles away from topanga mall and from midtown shopping center do you have any preference <eou> which ever has less traffic <eou> then let's go at topanga mall i sent its position and the route to reach on your screen <eou> ok can you give me the address thanks <eou> topanga mall is located at 171 oak rd <eou> thank you for directions via a quick route,I will find a quick route to Topanga Mall for you.,navigate
what are the directions to the mall <eou> we are 5 miles away from topanga mall and from midtown shopping center do you have any preference <eou> which ever has less traffic <eou> then let's go at topanga mall i sent its position and the route to reach on your screen <eou> ok can you give me the address thanks <eou> topanga mall is located at 171 oak rd <eou> thank you for directions via a quick route <eou> i will find a quick route to topanga mall for you <eou> thank you car assistant,You're welcome!,navigate
what's the seven day forecast for new york city,"The forecast for New York predicts a week with drizzles, overcast  and clear skies with dry and humid temperatures.",weather
what's the seven day forecast for new york city <eou> the forecast for new york predicts a week with drizzles overcast and clear skies with dry and humid temperatures <eou> can you give me the average temperature in fahrenheit,"In New York it will be between 30-50F on Monday, 30-40F on Tuesday, 80-90F on Wednesday, 30-50F on Thursday, 90-100F on Friday, 20-40F on Saurday, and 20-40F on Sunday.",weather
what's the seven day forecast for new york city <eou> the forecast for new york predicts a week with drizzles overcast and clear skies with dry and humid temperatures <eou> can you give me the average temperature in fahrenheit <eou> in new york it will be between 30 - 50f on monday 30 - 40f on tuesday 80 - 90f on wednesday 30 - 50f on thursday 90 - 100f on friday 20 - 40f on saurday and 20 - 40f on sunday <eou> thank you,"Glad i can assist, goodbye.",weather
can you find me a rest stop i'm tired,Four Seasons	is 7 miles away.,navigate
can you find me a rest stop i'm tired <eou> four seasons is 7 miles away <eou> is that the closest available,"Yes, it is, and unfortunately there is a car collision nearby, reaching there will take longer",navigate
can you find me a rest stop i'm tired <eou> four seasons is 7 miles away <eou> is that the closest available <eou> yes it is and unfortunately there is a car collision nearby reaching there will take longer <eou> oh no ok set the gps and let's get started,"I sent the route and the position of the hotel on your screen, drive carefully!",navigate
can you find me a rest stop i'm tired <eou> four seasons is 7 miles away <eou> is that the closest available <eou> yes it is and unfortunately there is a car collision nearby reaching there will take longer <eou> oh no ok set the gps and let's get started <eou> i sent the route and the position of the hotel on your screen drive carefully <eou> thank you,You are welcome,navigate
remind me of my dentist appointment,What is the date and time of the appointment?,schedule
remind me of my dentist appointment <eou> what is the date and time of the appointment <eou> it's at 7pm on august 12th,ok setting reminder,schedule
where is the closest hospital,Palo Alto Medical Foundation is located 2 miles away. Do you want the address?,navigate
where is the closest hospital <eou> palo alto medical foundation is located 2 miles away do you want the address <eou> sounds great thanks,"The address is 611 Ames Ave, do you want directions?",navigate
where is the closest hospital <eou> palo alto medical foundation is located 2 miles away do you want the address <eou> sounds great thanks <eou> the address is 611 ames ave do you want directions <eou> yes please send the quickest route on my screen,"There is heavy traffic in this moment, I sent the directions on your screen",navigate
where is the closest hospital <eou> palo alto medical foundation is located 2 miles away do you want the address <eou> sounds great thanks <eou> the address is 611 ames ave do you want directions <eou> yes please send the quickest route on my screen <eou> there is heavy traffic in this moment i sent the directions on your screen <eou> thank you very much car,You are welcome!,navigate
take me to my friends house,"I don't have your friends house in my memory, sorry, do you mean you want to go home?",navigate
take me to my friends house <eou> i don't have your friends house in my memory sorry do you mean you want to go home <eou> yes please,Navigating you home.,navigate
take me to my friends house <eou> i don't have your friends house in my memory sorry do you mean you want to go home <eou> yes please <eou> navigating you home <eou> what is the address,Your home is at 56 cadwell street.,navigate
take me to my friends house <eou> i don't have your friends house in my memory sorry do you mean you want to go home <eou> yes please <eou> navigating you home <eou> what is the address <eou> your home is at 56 cadwell street <eou> thanks,You're welcome!,navigate
what is the date and time for tennis,"You have a tennis activity on the 12th at 7pm with mother, and on the 19th at 5pm with father.",schedule
what is the date and time for tennis <eou> you have a tennis activity on the 12th at 7pm with mother and on the 19th at 5pm with father <eou> thank you,You are welcome!,schedule
where is a parking garage at nearby,The closest parking garage i have is 2 miles away and it's name is Stanford Oval Parking.,navigate
where is a parking garage at nearby <eou> the closest parking garage i have is 2 miles away and it's name is stanford oval parking <eou> what is the address,The address is 610 Amarillo Ave.,navigate
where is a parking garage at nearby <eou> the closest parking garage i have is 2 miles away and it's name is stanford oval parking <eou> what is the address <eou> the address is 610 amarillo ave <eou> thank you,"You're welcome, happy to help. ",navigate
i need you to set a reminder for a doctor appointment at 11 am the 7th with alex,"I have set a reminder for a doctor appointment on 7th, at 11 am, with Alex.",schedule
what time is my swimming lessons scheduled,Your next swimming lesson is Monday at 2pm.,schedule
i need to schedule tennis with jon,When shall i set the reminder for tennis with Jon?,schedule
i need to schedule tennis with jon <eou> when shall i set the reminder for tennis with jon <eou> on the 15th at 1 pm,"Okay great, I have that scheduled for you on the 15th with Jon.",schedule
i need to schedule tennis with jon <eou> when shall i set the reminder for tennis with jon <eou> on the 15th at 1 pm <eou> okay great i have that scheduled for you on the 15th with jon <eou> make sure it's this month,Okay scheduling a tennis reminder for you on the 15th of this month with Jon at 1 pm.,schedule
i need to schedule tennis with jon <eou> when shall i set the reminder for tennis with jon <eou> on the 15th at 1 pm <eou> okay great i have that scheduled for you on the 15th with jon <eou> make sure it's this month <eou> okay scheduling a tennis reminder for you on the 15th of this month with jon at 1 pm <eou> thank you,happy to help,schedule
car i'm desiring to have some pizza is there any pizzeria in the local area,Pizza My Heart is located at 528 Anton Ct 6 miles away in moderate traffic. Would you like directions there?,navigate
car i'm desiring to have some pizza is there any pizzeria in the local area <eou> pizza my heart is located at 528 anton ct 6 miles away in moderate traffic would you like directions there <eou> yes please pick a route with no traffic,Setting navigation now. ,navigate
car i'm desiring to have some pizza is there any pizzeria in the local area <eou> pizza my heart is located at 528 anton ct 6 miles away in moderate traffic would you like directions there <eou> yes please pick a route with no traffic <eou> setting navigation now <eou> thank you car,You're welcome!,navigate
is it snowing out,In what city?,weather
is it snowing out <eou> in what city <eou> redwood city,Now it's outcast in Redwood City,weather
is it snowing out <eou> in what city <eou> redwood city <eou> now it's outcast in redwood city <eou> will it snow in redwood city this next week,It's not gonna snow in Redwood City this week,weather
is it snowing out <eou> in what city <eou> redwood city <eou> now it's outcast in redwood city <eou> will it snow in redwood city this next week <eou> it's not gonna snow in redwood city this week <eou> thank you car,You're welcome!,weather
what is the date for my next yoga appointment,Yoga is at 5 pm.,schedule
what is the date for my next yoga appointment <eou> yoga is at 5 pm <eou> thank you,You're welcome.,schedule
schedule a doctor appointment with my brother on monday august 8th at 5pm,"Okay, doctors appointment on Monday, August 8th at 5pm with your brother is set.",schedule
where can i get chinese food,"There are two restaurants within 6 miles; however, one has a road block nearby. The P.F. Changs has moderate traffic on the way. ",navigate
where can i get chinese food <eou> there are two restaurants within 6 miles however one has a road block nearby the p f changs has moderate traffic on the way <eou> which is closer,THe PF Chans is 6 miles away with moderate traffic. ,navigate
where can i get chinese food <eou> there are two restaurants within 6 miles however one has a road block nearby the p f changs has moderate traffic on the way <eou> which is closer <eou> the pf chans is 6 miles away with moderate traffic <eou> please pick the route with the shortest distance and let's go there thank you,I sent the info on your screen. You're welcome!,navigate
is there a place that serves coffee near me,There is a Philz coffee 4 miles away.,navigate
is there a place that serves coffee near me <eou> there is a philz coffee 4 miles away <eou> what is the address,"583 Alester Ave, I sent the info on your screen",navigate
is there a place that serves coffee near me <eou> there is a philz coffee 4 miles away <eou> what is the address <eou> 583 alester ave i sent the info on your screen <eou> thanks,"You're welcome, have a great day. ",navigate
what's the temperature going to be like today and tomorrow,What city can I give you the temperature information for?,weather
what's the temperature going to be like today and tomorrow <eou> what city can i give you the temperature information for <eou> seattle please,"Seattle will be seeing temperatures between 50-60F on Monday, and 60-70F on Tuesday.",weather
what's the temperature going to be like today and tomorrow <eou> what city can i give you the temperature information for <eou> seattle please <eou> seattle will be seeing temperatures between 50 - 60f on monday and 60 - 70f on tuesday <eou> great thank you,No problem.,weather
find out what time my eye doctor appointment is,Your optometrist appointment is scheduled for 3pm on Thursday.,schedule
can you find me the closest hospital to me,"The closest hospital, Stanford Express Care is 8 miles from your location",navigate
can you find me the closest hospital to me <eou> the closest hospital stanford express care is 8 miles from your location <eou> how's the traffic,There is a car collision nearby.,navigate
can you find me the closest hospital to me <eou> the closest hospital stanford express care is 8 miles from your location <eou> how's the traffic <eou> there is a car collision nearby <eou> can we avoid the collision,"Yes, I can help you avoid the collision.",navigate
can you find me the closest hospital to me <eou> the closest hospital stanford express care is 8 miles from your location <eou> how's the traffic <eou> there is a car collision nearby <eou> can we avoid the collision <eou> yes i can help you avoid the collision <eou> great please give me the address and details via the quickest route,"The address is 214 El Camino Real, I highlighted it on your map together with the quickest route",navigate
can you find me the closest hospital to me <eou> the closest hospital stanford express care is 8 miles from your location <eou> how's the traffic <eou> there is a car collision nearby <eou> can we avoid the collision <eou> yes i can help you avoid the collision <eou> great please give me the address and details via the quickest route <eou> the address is 214 el camino real i highlighted it on your map together with the quickest route <eou> thank you car you rock,"You're welcome, have a great day. ",navigate
remind me i have a doctors appointment on the 12th at 5 pm,"OKay, setting reminder for doctor's appointment on the 12th at 5pm.",schedule
what's the temperature going to be like this week,What location do you want the temperature for?,weather
what's the temperature going to be like this week <eou> what location do you want the temperature for <eou> san mateo,"This week in San Mateo, Monday and Tuesday have lows in the 20F with highs in the 50F. the rest of the week has high temperatures reaching the 100s",weather
what's the temperature going to be like this week <eou> what location do you want the temperature for <eou> san mateo <eou> this week in san mateo monday and tuesday have lows in the 20f with highs in the 50f the rest of the week has high temperatures reaching the 100s <eou> alright thank you,anytime,weather
will there be hail in los angeles today,It will be raining but not hailing in Los Angeles today.,weather
will there be hail in los angeles today <eou> it will be raining but not hailing in los angeles today <eou> awesome thanks so much,You're very welcome!,weather
is it going to snow next week,You want me to check if it's going to snow in what city this week?,weather
is it going to snow next week <eou> you want me to check if it's going to snow in what city this week <eou> inglewood,There is going to be snow next week on Saturday in Inglewood. ,weather
is it going to snow next week <eou> you want me to check if it's going to snow in what city this week <eou> inglewood <eou> there is going to be snow next week on saturday in inglewood <eou> thanks,You are welcome!,weather
i want pizza /,"There is a Pizza Chicago, 3 miles away with Heavy Traffic at 915 Arbol Dr",navigate
i want pizza / <eou> there is a pizza chicago 3 miles away with heavy traffic at 915 arbol dr <eou> are they any other ones in the area with lighter traffic,Unfortunately there aren't other options nearby but I can set an alternate route to not waste too much time in the traffic,navigate
i want pizza / <eou> there is a pizza chicago 3 miles away with heavy traffic at 915 arbol dr <eou> are they any other ones in the area with lighter traffic <eou> unfortunately there aren't other options nearby but i can set an alternate route to not waste too much time in the traffic <eou> that sounds great thanks,You're welcome!,navigate
show directions for the nearest grocery store,"Trader Joes is located at 408 University Ave, 4 miles away in heavy traffic. Setting navigation now. ",navigate
show directions for the nearest grocery store <eou> trader joes is located at 408 university ave 4 miles away in heavy traffic setting navigation now <eou> please give me directions via the fastest route available thank you,"Setting navigation now. There is heavy traffic, so drive carefully. ",navigate
show directions for the nearest grocery store <eou> trader joes is located at 408 university ave 4 miles away in heavy traffic setting navigation now <eou> please give me directions via the fastest route available thank you <eou> setting navigation now there is heavy traffic so drive carefully <eou> thanks car assistant,"You're welcome, I'm here for you!",navigate
what is the forecast for seattle for the next 48 hours,"The next 48 hours in Seattle are predicted to be misty along with cleat skies, the temperature should range between 30F and 70F",weather
what is the forecast for seattle for the next 48 hours <eou> the next 48 hours in seattle are predicted to be misty along with cleat skies the temperature should range between 30f and 70f <eou> thanks,No problem.,weather
what day and time is tennis,Tennis is set on the 2nd at 7 pm with your aunt. ,schedule
what day and time is tennis <eou> tennis is set on the 2nd at 7 pm with your aunt <eou> cool thanks,glad to help,schedule
schedule a doctors appointment on the 12th,"Okay I have scheduled you an appointment reminder on the 12th at 10 am, Is this okay?",schedule
where is the nearby hospital,Palo Alto Medical Foundation	is at 611 Ames Ave.,navigate
where is the nearby hospital <eou> palo alto medical foundation is at 611 ames ave <eou> thanks,You're welcome. ,navigate
where is the closest rest stop,One rest stop is located 1 mile away. It's the Comfort Inn. Do you need the address?,navigate
where is the closest rest stop <eou> one rest stop is located 1 mile away it's the comfort inn do you need the address <eou> yes please,The address is 753 University Ave. Do you want me to set the GPS?,navigate
where is the closest rest stop <eou> one rest stop is located 1 mile away it's the comfort inn do you need the address <eou> yes please <eou> the address is 753 university ave do you want me to set the gps <eou> no thanks that will be all,Goodbye.,navigate
show me the locations of all of the nearby motels,"There are The Westin 4 miles away, and the Comfort Inn and Hotel Keen, both 5 miles away",navigate
show me the locations of all of the nearby motels <eou> there are the westin 4 miles away and the comfort inn and hotel keen both 5 miles away <eou> pick one in the area and avoid all heavy traffic please,"Then let's go at The Westin hotel, there is no traffic and it's nearby. The address is 329 El Camino Real",navigate
show me the locations of all of the nearby motels <eou> there are the westin 4 miles away and the comfort inn and hotel keen both 5 miles away <eou> pick one in the area and avoid all heavy traffic please <eou> then let's go at the westin hotel there is no traffic and it's nearby the address is 329 el camino real <eou> sounds great thanks,You're very welcome!,navigate
what's the weather like in downtown chicago,Today in Downtown Chicago is drizzle,weather
what's the weather like in downtown chicago <eou> today in downtown chicago is drizzle <eou> okay will you find out if there will be a blizzard there anytime in the next 7 days,Downtown Chicago does not have any weather predictions for a blizzard over the next 7 days,weather
what's the weather like in downtown chicago <eou> today in downtown chicago is drizzle <eou> okay will you find out if there will be a blizzard there anytime in the next 7 days <eou> downtown chicago does not have any weather predictions for a blizzard over the next 7 days <eou> that's great thank you,You're welcome!,weather
when is my doctor's appointment,Your next doctor's appointment is Friday at 11am.,schedule
where can i get groceries,Sigona Farmers Market sells groceries.,navigate
where can i get groceries <eou> sigona farmers market sells groceries <eou> is it within 5 miles by chance,"Yes, it is only 3 miles away. ",navigate
where can i get groceries <eou> sigona farmers market sells groceries <eou> is it within 5 miles by chance <eou> yes it is only 3 miles away <eou> is there any traffic,There is moderate traffic. Is that ok?,navigate
where can i get groceries <eou> sigona farmers market sells groceries <eou> is it within 5 miles by chance <eou> yes it is only 3 miles away <eou> is there any traffic <eou> there is moderate traffic is that ok <eou> yes that will work set the gps for there please,"Setting GPS, we will arrive shortly. ",navigate
find me a hotel nearby,There are 2 hotels nearby. The Clement Hotel and Four Seasons,navigate
find me a hotel nearby <eou> there are 2 hotels nearby the clement hotel and four seasons <eou> tell me the one that i can get to the quickest,You will be able to get to Four Seasons the quickest. It is located at 465 Arcadia Pl and is 6 miles away,navigate
find me a hotel nearby <eou> there are 2 hotels nearby the clement hotel and four seasons <eou> tell me the one that i can get to the quickest <eou> you will be able to get to four seasons the quickest it is located at 465 arcadia pl and is 6 miles away <eou> thanks for directions via the quickest route,"There is moderate traffic on our way but it won't take too long, I sent everything on your screen. You're welcome!",navigate
where can i get pizza,I have a pizza shop located 4 miles away named Pizza My Heart. Need more info?,navigate
where can i get pizza <eou> i have a pizza shop located 4 miles away named pizza my heart need more info <eou> is there any within 2 miles,No there is not. ,navigate
where can i get pizza <eou> i have a pizza shop located 4 miles away named pizza my heart need more info <eou> is there any within 2 miles <eou> no there is not <eou> ok would you give me an address and directions to pizza my heart,"Pizza My Heart is at 528 Anton Ct, directions are on the screen.",navigate
where can i get pizza <eou> i have a pizza shop located 4 miles away named pizza my heart need more info <eou> is there any within 2 miles <eou> no there is not <eou> ok would you give me an address and directions to pizza my heart <eou> pizza my heart is at 528 anton ct directions are on the screen <eou> thanks,You're welcome!,navigate
what time is the doctor's appointment,Your doctors appointment is tueday at 2pm,schedule
what time is the doctor's appointment <eou> your doctors appointment is tueday at 2pm <eou> wow thank you,You are most welcome!,schedule
set a reminder for my football activity at 3pm this tuesday with mother,Setting a reminder for football activity with mother on Tuesday at 3 pm. ,schedule
set a reminder for my football activity at 3pm this tuesday with mother <eou> setting a reminder for football activity with mother on tuesday at 3 pm <eou> thank you,You are welcome!,schedule
where is the nearest hotel,There is no hotel located locally. ,navigate
where is the nearest hotel <eou> there is no hotel located locally <eou> where is the closest and fastest route to a rest stop,There is no traffic to The Westin that is 4 miles away. The address is 329 El Camino Real,navigate
where is the nearest hotel <eou> there is no hotel located locally <eou> where is the closest and fastest route to a rest stop <eou> there is no traffic to the westin that is 4 miles away the address is 329 el camino real <eou> thanks,You're welcome. ,navigate
will it drizzle in los angeles today,It will not drizzle in Los Angeles today.,weather
will it drizzle in los angeles today <eou> it will not drizzle in los angeles today <eou> thank you very much,glad i could help out,weather
is it supposed to snow today,What city would you like me to check if it will be snowing today?,weather
is it supposed to snow today <eou> what city would you like me to check if it will be snowing today <eou> i would like to know about manhattan please,There is no snow scheduled to take place in Manhattan today.,weather
is it supposed to snow today <eou> what city would you like me to check if it will be snowing today <eou> i would like to know about manhattan please <eou> there is no snow scheduled to take place in manhattan today <eou> thank you,no problem,weather
will it be windy tomorrow in atherton,It will be windy in Camarillo on Tuesday.,weather
will it be windy tomorrow in atherton <eou> it will be windy in camarillo on tuesday <eou> thanks,Anytime.,weather
i'd like a chinese restaurant,We're 7 miles away from Panda Express but there is a car collision nearby,navigate
i'd like a chinese restaurant <eou> we're 7 miles away from panda express but there is a car collision nearby <eou> is that the only chinese spot you have listed,Panda Express is the only one currently listed.,navigate
i'd like a chinese restaurant <eou> we're 7 miles away from panda express but there is a car collision nearby <eou> is that the only chinese spot you have listed <eou> panda express is the only one currently listed <eou> give me the address and the fastest route there with no traffic,Panda Express is at 842 Arrowhead Way.,navigate
i'd like a chinese restaurant <eou> we're 7 miles away from panda express but there is a car collision nearby <eou> is that the only chinese spot you have listed <eou> panda express is the only one currently listed <eou> give me the address and the fastest route there with no traffic <eou> panda express is at 842 arrowhead way <eou> then let's go there thank you car,You're welcome!,navigate
car i'm desiring pizza pick a pizza restaurant with least traffic on our way,Dominos has the least traffic on the way.,navigate
car i'm desiring pizza pick a pizza restaurant with least traffic on our way <eou> dominos has the least traffic on the way <eou> this sounds great let's go there car thank you,You're welcome. Happy to help. ,navigate
what time is my dentist appointment and who is going,"I have you set for two. One is at 2pm with Jon, and one at 4pm with Ana ",schedule
what time is my dentist appointment and who is going <eou> i have you set for two one is at 2pm with jon and one at 4pm with ana <eou> that will do thanks,"Okay, have a good day.",schedule
what is the date and time of the conference,Your conference is scheduled for Tuesday at 3 pm. ,schedule
find me a pizza place within 3 miles and avoid all heavy traffic,Pizza My Heart is at 528 Anton Ct. It is 4 miles away and there is no traffic. ,navigate
find me a pizza place within 3 miles and avoid all heavy traffic <eou> pizza my heart is at 528 anton ct it is 4 miles away and there is no traffic <eou> send me directionsome please,I updated the map on your screen with the current navigation info: enjoy your trip!,navigate
find me a pizza place within 3 miles and avoid all heavy traffic <eou> pizza my heart is at 528 anton ct it is 4 miles away and there is no traffic <eou> send me directionsome please <eou> i updated the map on your screen with the current navigation info enjoy your trip <eou> thank you car,You're welcome my driver!,navigate
