where is the closest coffee shop,the closest coffee shop is startbucks found at 792_bedoin_street it is 2_miles away but there is a car_collision_nearby,navigate
where is the closest coffee shop <eou> the closest coffee shop is startbucks found at 792_bedoin_street it is 2_miles away but there is a car_collision_nearby <eou> okay thank you,you are welcome,navigate
show me what time i need to take my pills,wednesday 1_pm,schedule
i'm going to redwood_city on thursday will it be humid,it will not be humid in redwood_city on thursday,weather
i'm going to redwood_city on thursday will it be humid <eou> it will not be humid in redwood_city on thursday <eou> that's good thank you car,no problem,weather
please give me the address and directions to a coffee shop via the quickest route,peets_coffee is located at 9981_archuleta_ave 1 mile away in heavy_traffic setting directions now,navigate
please give me the address and directions to a coffee shop via the quickest route <eou> peets_coffee is located at 9981_archuleta_ave 1 mile away in heavy_traffic setting directions now <eou> can we avoid the heavy_traffic at all,we will avoid the heavy_traffic to peets,navigate
please give me the address and directions to a coffee shop via the quickest route <eou> peets_coffee is located at 9981_archuleta_ave 1 mile away in heavy_traffic setting directions now <eou> can we avoid the heavy_traffic at all <eou> we will avoid the heavy_traffic to peets <eou> thank you car,you're welcome have a great day,navigate
what is the date of the next vaccination,the next vaccination date is on thursday at 1_pm,schedule
please schedule a swimming activity tuesday at 5 pm with martha,okay scheduling a swimming activity with martha for tuesday at 5 pm,schedule
please schedule a swimming activity tuesday at 5 pm with martha <eou> okay scheduling a swimming activity with martha for tuesday at 5 pm <eou> thanks,no problem,schedule
find the nearest chinese place on the map,the closest chinese_restaurant is pf changs 5_miles away,navigate
find the nearest chinese place on the map <eou> the closest chinese_restaurant is pf changs 5_miles away <eou> pick a route to avoid all heavy_traffic and send me its address on map please,pf changs is at 669_el_camino_real,navigate
find the nearest chinese place on the map <eou> the closest chinese_restaurant is pf changs 5_miles away <eou> pick a route to avoid all heavy_traffic and send me its address on map please <eou> pf changs is at 669_el_camino_real <eou> thank you car let's go there,you're welcome and we are on our way,navigate
i need directions to a local fast food restaurant please,there is pizza_hut 2_miles away would it be good for your hunger,navigate
i need directions to a local fast food restaurant please <eou> there is pizza_hut 2_miles away would it be good for your hunger <eou> yes give me the address,the address to pizza_hut is 704_el_camino_real,navigate
i need directions to a local fast food restaurant please <eou> there is pizza_hut 2_miles away would it be good for your hunger <eou> yes give me the address <eou> the address to pizza_hut is 704_el_camino_real <eou> sounds great navigate me there please,sure i sent the info on your screen drive carefully,navigate
is it snowing next week,what city would you like to know if it will be snowing in,weather
is it snowing next week <eou> what city would you like to know if it will be snowing in <eou> compton,it will not snow in compton next week,weather
is it snowing next week <eou> what city would you like to know if it will be snowing in <eou> compton <eou> it will not snow in compton next week <eou> thanks,not a problem,weather
what's the temperature going to be this week,in what location,weather
what's the temperature going to be this week <eou> in what location <eou> alhambra,in alhambra it will be 80 - 100 f monday to wednesday 30 - 40 f thursday 50 - 70 f friday 60 - 70 f saturday and 80 - 100 f sunday,weather
what's the temperature going to be this week <eou> in what location <eou> alhambra <eou> in alhambra it will be 80 - 100 f monday to wednesday 30 - 40 f thursday 50 - 70 f friday 60 - 70 f saturday and 80 - 100 f sunday <eou> thanks,no problem,weather
schedule a lab appointment with ana for the 3 rd at 2 pm,reminder set for lab appointment on the 3 rd at 2 pm with ana,schedule
remind me to get a shot,what day would you like to be reminded,schedule
please give me the address and directions to a gas_station near my current location avoiding all heavy_traffic,the nearest gas_station is chevron that's located 2_miles away at 783_arcadia_pl in this moment there is moderate_traffic on our way i sent all the details on your screen,navigate
please give me the address and directions to a gas_station near my current location avoiding all heavy_traffic <eou> the nearest gas_station is chevron that's located 2_miles away at 783_arcadia_pl in this moment there is moderate_traffic on our way i sent all the details on your screen <eou> thank you very much car,you're welcome,navigate
schedule a work meeting for the conference room this tuesday at 10,okay setting a reminder on tuesday for your work meeting in the conference room at 10 am,schedule
schedule a work meeting for the conference room this tuesday at 10 <eou> okay setting a reminder on tuesday for your work meeting in the conference room at 10 am <eou> thank you,you are welcome,schedule
what's the weather going to be like today and tomorrow,what location do you want the weather for,weather
what's the weather going to be like today and tomorrow <eou> what location do you want the weather for <eou> in alameda for today and tomorrow if there will be frost,no there shouldn't be any frost in alameda tomorrow,weather
what's the weather going to be like today and tomorrow <eou> what location do you want the weather for <eou> in alameda for today and tomorrow if there will be frost <eou> no there shouldn't be any frost in alameda tomorrow <eou> that covers it thank you,no problem it's my pleasure to assist you,weather
i'm looking for some takeout chinese food,you can pick between tai_pan and jing_jing both 4_miles away or p.f._changs 6_miles away,navigate
i'm looking for some takeout chinese food <eou> you can pick between tai_pan and jing_jing both 4_miles away or p.f._changs 6_miles away <eou> i'd like to try jing_jing let's go through an alternate route and in the quickest way,jing_jing has a route to 113_arbol_dr with moderate_traffic but we should still get there quickly is that going to work,navigate
i'm looking for some takeout chinese food <eou> you can pick between tai_pan and jing_jing both 4_miles away or p.f._changs 6_miles away <eou> i'd like to try jing_jing let's go through an alternate route and in the quickest way <eou> jing_jing has a route to 113_arbol_dr with moderate_traffic but we should still get there quickly is that going to work <eou> is that the quickest way,yes it is the quickest way to reach i've set the gps and you could follow the route on your screen,navigate
i'm looking for some takeout chinese food <eou> you can pick between tai_pan and jing_jing both 4_miles away or p.f._changs 6_miles away <eou> i'd like to try jing_jing let's go through an alternate route and in the quickest way <eou> jing_jing has a route to 113_arbol_dr with moderate_traffic but we should still get there quickly is that going to work <eou> is that the quickest way <eou> yes it is the quickest way to reach i've set the gps and you could follow the route on your screen <eou> great thank you,you're very welcome,navigate
tell me how hot it's going to be in the forecast for the weather,which location are you interested in,weather
tell me how hot it's going to be in the forecast for the weather <eou> which location are you interested in <eou> alhambra is it hot next week,it will not be hot in alhambra next week,weather
tell me how hot it's going to be in the forecast for the weather <eou> which location are you interested in <eou> alhambra is it hot next week <eou> it will not be hot in alhambra next week <eou> thank you car,anytime,weather
give me directions to the nearest shopping mall,we are 5_miles away from town_and_country does it sound good to you,navigate
give me directions to the nearest shopping mall <eou> we are 5_miles away from town_and_country does it sound good to you <eou> yes what is the address,383_university_ave it's 5_miles away but there is heavy_traffic on our way,navigate
give me directions to the nearest shopping mall <eou> we are 5_miles away from town_and_country does it sound good to you <eou> yes what is the address <eou> 383_university_ave it's 5_miles away but there is heavy_traffic on our way <eou> is there another shopping mall with no heavy_traffic,currently town_and_country is the only one i have listed should i set gps anyway,navigate
give me directions to the nearest shopping mall <eou> we are 5_miles away from town_and_country does it sound good to you <eou> yes what is the address <eou> 383_university_ave it's 5_miles away but there is heavy_traffic on our way <eou> is there another shopping mall with no heavy_traffic <eou> currently town_and_country is the only one i have listed should i set gps anyway <eou> i guess that will have to do go ahead and set gps,i sent the info on your screen drive carefully,navigate
remind me i have a tennis match on the 12 th,okay what time on the 12 th,schedule
what is the date and time for my scheduled dinner this week with sue,i find no dinner scheduled this week with sue,schedule
what is the date and time for my scheduled dinner this week with sue <eou> i find no dinner scheduled this week with sue <eou> thank you for looking,you are welcome,schedule
who will be going to my doctors appointment and what day is it on,your brother will be going to the doctor's appointment on tuesday,schedule
who will be going to my doctors appointment and what day is it on <eou> your brother will be going to the doctor's appointment on tuesday <eou> great thanks,happy to help,schedule
i'm desiring to eat at some chinese_restaurant is there any in the area,there are mandarin_roots 5_miles away and jing_jing 6_miles away which one would you like to try,navigate
i'm desiring to eat at some chinese_restaurant is there any in the area <eou> there are mandarin_roots 5_miles away and jing_jing 6_miles away which one would you like to try <eou> the one with the quickest route,there is no_traffic on the way to mandarin_roots would you like to navigate there now,navigate
i'm desiring to eat at some chinese_restaurant is there any in the area <eou> there are mandarin_roots 5_miles away and jing_jing 6_miles away which one would you like to try <eou> the one with the quickest route <eou> there is no_traffic on the way to mandarin_roots would you like to navigate there now <eou> yes please do,gps is set and we should arrive shortly,navigate
find me a nearby shopping mall shopping_center,there is stanford shopping_center 1_miles away do you want me to send you its address on screen,navigate
find me a nearby shopping mall shopping_center <eou> there is stanford shopping_center 1_miles away do you want me to send you its address on screen <eou> yes sounds good,stanford shopping_center is located at 773_alger_dr do you want me to set the gps,navigate
find me a nearby shopping mall shopping_center <eou> there is stanford shopping_center 1_miles away do you want me to send you its address on screen <eou> yes sounds good <eou> stanford shopping_center is located at 773_alger_dr do you want me to set the gps <eou> yes please pick a quick route to go there too thank you,i sent the info with the best route on your screen you're welcome,navigate
is it humid in compton now,it is not humid in compton now,weather
is it humid in compton now <eou> it is not humid in compton now <eou> thanks,anytime,weather
show me this week's forecast,what location do you want the weather for,weather
show me this week's forecast <eou> what location do you want the weather for <eou> will it be foggy in danville,during the next week it's not gonna be foggy in danville,weather
show me this week's forecast <eou> what location do you want the weather for <eou> will it be foggy in danville <eou> during the next week it's not gonna be foggy in danville <eou> thanks,no problem,weather
what is the weather for today,what city did you need information about,weather
what is the weather for today <eou> what city did you need information about <eou> fresno please tell me if it will be misty today,it will not be misty in fresno today,weather
what is the weather for today <eou> what city did you need information about <eou> fresno please tell me if it will be misty today <eou> it will not be misty in fresno today <eou> thank you,you are very welcome,weather
what date and time is my dentist_appointment at,your dentist_appointment is on the 13 th at 6 pm,schedule
what date and time is my dentist_appointment at <eou> your dentist_appointment is on the 13 th at 6 pm <eou> thank you,you are welcome,schedule
set a reminder for tennis on august 3 rd at 11 am with my aunt,setting reminder for tennis on august 3 rd at 11 am with aunt,schedule
set a reminder for tennis on august 3 rd at 11 am with my aunt <eou> setting reminder for tennis on august 3 rd at 11 am with aunt <eou> thanks,you are welcome,schedule
what's today's and tomorrow's forecast,what city do you want the forecast for,weather
what's today's and tomorrow's forecast <eou> what city do you want the forecast for <eou> i want to know the temperature in danville,for what day would you like to know the temperature,weather
what's today's and tomorrow's forecast <eou> what city do you want the forecast for <eou> i want to know the temperature in danville <eou> for what day would you like to know the temperature <eou> today and tomorrow,today monday will be a low of 90 f high of 100 f and tomorrow also a low of 90 f high of 100 f,weather
what's today's and tomorrow's forecast <eou> what city do you want the forecast for <eou> i want to know the temperature in danville <eou> for what day would you like to know the temperature <eou> today and tomorrow <eou> today monday will be a low of 90 f high of 100 f and tomorrow also a low of 90 f high of 100 f <eou> thank you car,you're welcome,weather
is it going to rain at all this upcoming week,what city would you like to know if it is going to rain in,weather
is it going to rain at all this upcoming week,what city would you like to know if it is going to rain in,weather
is it going to rain at all this upcoming week <eou> what city would you like to know if it is going to rain in <eou> cleveland thank you,yes rain is predicted to fall on tuesday in cleveland this week,weather
is it going to rain at all this upcoming week <eou> what city would you like to know if it is going to rain in <eou> cleveland thank you <eou> yes rain is predicted to fall on tuesday in cleveland this week <eou> thanks,you're welcome,weather
will it be warm in cleveland on tuesday,the forecast on tuesday for cleveland is stormy,weather
will it be warm in cleveland on tuesday <eou> the forecast on tuesday for cleveland is stormy <eou> thanks,glad to help,weather
get me directions to the nearest chinese_restaurant,the nearest chinese_restaurant is 1 mile away,navigate
get me directions to the nearest chinese_restaurant <eou> the nearest chinese_restaurant is 1 mile away <eou> please send me its address on screen and pick a quick route to reach there,navigating to_entity_1_,navigate
get me directions to the nearest chinese_restaurant <eou> the nearest chinese_restaurant is 1 mile away <eou> please send me its address on screen and pick a quick route to reach there <eou> navigating to_entity_1_ <eou> thanks so much,you're welcome happy to help,navigate
need a gas_station nearest me will little traffic,there is chevron 8_miles away but there is heavy_traffic on its direction,navigate
need a gas_station nearest me will little traffic <eou> there is chevron 8_miles away but there is heavy_traffic on its direction <eou> ouch i need to go there anyway please send the directions on my screen thank you car,you're welcome drive carefully,navigate
schedule,your schedule is empty,schedule
schedule <eou> your schedule is empty <eou> please schedule a 2 pm yoga activity with jeff on august 14 th,okay setting a reminder for your yoga activity with jeff on august the 14 th at 2 pm,schedule
schedule <eou> your schedule is empty <eou> please schedule a 2 pm yoga activity with jeff on august 14 th <eou> okay setting a reminder for your yoga activity with jeff on august the 14 th at 2 pm <eou> thanks,you are welcome,schedule
give me the weekly weather forecast,what city are you inquiring about,weather
give me the weekly weather forecast <eou> what city are you inquiring about <eou> san_jose,in san_jose it will be hot with a temperature between 60 - 80 f on monday 60 - 80 f with rain on tuesday 40 - 60 f with rain on wednesday 90 - 100 f with rain on thursday 30 - 40 f with overcast on friday 40 - 60 f with clear skies on saturday and 30 - 40 f with rain on sunday,weather
please give me the address and quickest route details for a parking_garage nearby,dish_parking is 6_miles away at 550_alester_ave there is moderate_traffic would you like directions there,navigate
please give me the address and quickest route details for a parking_garage nearby <eou> dish_parking is 6_miles away at 550_alester_ave there is moderate_traffic would you like directions there <eou> yes please give me directions via the quickest route,i sent all the info on your screen drive carefully,navigate
please give me the address and quickest route details for a parking_garage nearby <eou> dish_parking is 6_miles away at 550_alester_ave there is moderate_traffic would you like directions there <eou> yes please give me directions via the quickest route <eou> i sent all the info on your screen drive carefully <eou> thank you,you're welcome,navigate
schedule a doctor's appointment,,schedule
will it rain this week,what city can i give you the rain forecast for,weather
will it rain this week <eou> what city can i give you the rain forecast for <eou> los_angeles please,in los_angeles is gonna rain on sunday,weather
will it rain this week <eou> what city can i give you the rain forecast for <eou> los_angeles please <eou> in los_angeles is gonna rain on sunday <eou> thank you,anytime,weather
over the next seven days will there be any drizzle in camarillo,the weather forecast doesn't call for drizzle in camarillo this week but it might rain on tuesday and wednesday,weather
over the next seven days will there be any drizzle in camarillo <eou> the weather forecast doesn't call for drizzle in camarillo this week but it might rain on tuesday and wednesday <eou> thanks,you are welcome,weather
what will the temperature be this weekend in grand_rapids,it looks like it will be 70 - 80 f on saturday and 90 - 100 f on sunday,weather
what will the temperature be this weekend in grand_rapids <eou> it looks like it will be 70 - 80 f on saturday and 90 - 100 f on sunday <eou> thanks,no problem,weather
where can i find tea around me,the closest tea shop is coupa and is 6_miles from you located at 394_van_ness_ave,navigate
where can i find tea around me <eou> the closest tea shop is coupa and is 6_miles from you located at 394_van_ness_ave <eou> which one is it the quickest route to reach it,the quickest route available to coupa is 6_miles and there is a car_collision_nearby,navigate
where can i find tea around me <eou> the closest tea shop is coupa and is 6_miles from you located at 394_van_ness_ave <eou> which one is it the quickest route to reach it <eou> the quickest route available to coupa is 6_miles and there is a car_collision_nearby <eou> patience let's go there anyway thank you car,i sent the route on your screen you're welcome,navigate
what's the weather like in downtown_chicago,the forecast is rain with the highs in the 50 s and lows in the 40 s,weather
what's the weather like in downtown_chicago <eou> the forecast is rain with the highs in the 50 s and lows in the 40 s <eou> i need to know if there will be a drizzle in downtown_chicago car for this friday,on friday in downtown_chicago it will be hot there is no prediction of drizzle,weather
what's the weather like in downtown_chicago <eou> the forecast is rain with the highs in the 50 s and lows in the 40 s <eou> i need to know if there will be a drizzle in downtown_chicago car for this friday <eou> on friday in downtown_chicago it will be hot there is no prediction of drizzle <eou> sounds good,not a problem,weather
locate a nearby shopping mall for me,midtown shopping_center is 6_miles away,navigate
locate a nearby shopping mall for me <eou> midtown shopping_center is 6_miles away <eou> what is the address,midtown shopping_center is at 338_alester_ave,navigate
locate a nearby shopping mall for me <eou> midtown shopping_center is 6_miles away <eou> what is the address <eou> midtown shopping_center is at 338_alester_ave <eou> thanks set the gps there please,gps set for midtown shopping_center,navigate
locate a nearby shopping mall for me <eou> midtown shopping_center is 6_miles away <eou> what is the address <eou> midtown shopping_center is at 338_alester_ave <eou> thanks set the gps there please <eou> gps set for midtown shopping_center <eou> thank you,you are welcome,navigate
directions to a hotel please,the_westin is located 4_miles away and the hotel_keen 6_miles away would you like directions to one of those,navigate
directions to a hotel please <eou> the_westin is located 4_miles away and the hotel_keen 6_miles away would you like directions to one of those <eou> give me the quickest route to the_westin please,there is moderate_traffic would you like me to put it on your screen,navigate
directions to a hotel please <eou> the_westin is located 4_miles away and the hotel_keen 6_miles away would you like directions to one of those <eou> give me the quickest route to the_westin please <eou> there is moderate_traffic would you like me to put it on your screen <eou> yes please,setting route now,navigate
directions to a hotel please <eou> the_westin is located 4_miles away and the hotel_keen 6_miles away would you like directions to one of those <eou> give me the quickest route to the_westin please <eou> there is moderate_traffic would you like me to put it on your screen <eou> yes please <eou> setting route now <eou> thank you car please pick the shortest distance,i did enjoy your trip now you're welcome,navigate
remind me of my yoga activity with marie,what time is your yoga activity with marie,schedule
remind me of my yoga activity with marie <eou> what time is your yoga activity with marie <eou> it is going to be at 1 pm on august 22 nd,ok i will set it for 1 pm on august 22 and,schedule
remind me of my yoga activity with marie <eou> what time is your yoga activity with marie <eou> it is going to be at 1 pm on august 22 nd <eou> ok i will set it for 1 pm on august 22 and <eou> thanks,no problem,schedule
directions to the nearest grocery_store,the nearest grocery_store i could find is located 6_miles away would you like more info on it,navigate
directions to the nearest grocery_store <eou> the nearest grocery_store i could find is located 6_miles away would you like more info on it <eou> yes can you give me the route,navigating you to sigona_farmers_market,navigate
directions to the nearest grocery_store <eou> the nearest grocery_store i could find is located 6_miles away would you like more info on it <eou> yes can you give me the route <eou> navigating you to sigona_farmers_market <eou> pick the fastest route please and send the address on my screen thank you,the address is 638_amherst_st follow your map and you'll get there in few minutes,navigate
will there be a blizzard this week in manhattan,there aren't any blizzards predicted in manhattan this week,weather
will there be a blizzard this week in manhattan <eou> there aren't any blizzards predicted in manhattan this week <eou> thanks,no problem,weather
what are the directions to the mall,we are 5_miles away from topanga_mall and from midtown shopping_center do you have any preference,navigate
what are the directions to the mall <eou> we are 5_miles away from topanga_mall and from midtown shopping_center do you have any preference <eou> which ever has less traffic,then let's go at topanga_mall i sent its position and the route to reach on your screen,navigate
what are the directions to the mall <eou> we are 5_miles away from topanga_mall and from midtown shopping_center do you have any preference <eou> which ever has less traffic <eou> then let's go at topanga_mall i sent its position and the route to reach on your screen <eou> ok can you give me the address thanks,topanga_mall is located at 171_oak_rd,navigate
what are the directions to the mall <eou> we are 5_miles away from topanga_mall and from midtown shopping_center do you have any preference <eou> which ever has less traffic <eou> then let's go at topanga_mall i sent its position and the route to reach on your screen <eou> ok can you give me the address thanks <eou> topanga_mall is located at 171_oak_rd <eou> thank you for directions via a quick route,i will find a quick route to topanga_mall for you,navigate
what are the directions to the mall <eou> we are 5_miles away from topanga_mall and from midtown shopping_center do you have any preference <eou> which ever has less traffic <eou> then let's go at topanga_mall i sent its position and the route to reach on your screen <eou> ok can you give me the address thanks <eou> topanga_mall is located at 171_oak_rd <eou> thank you for directions via a quick route <eou> i will find a quick route to topanga_mall for you <eou> thank you car assistant,you're welcome,navigate
what's the seven day forecast for new_york city,the forecast for new_york predicts a week with drizzles overcast and clear skies with dry and humid temperatures,weather
what's the seven day forecast for new_york city <eou> the forecast for new_york predicts a week with drizzles overcast and clear skies with dry and humid temperatures <eou> can you give me the average temperature in fahrenheit,in new_york it will be between 30 - 50 f on monday 30 - 40 f on tuesday 80 - 90 f on wednesday 30 - 50 f on thursday 90 - 100 f on friday 20 - 40 f on saurday and 20 - 40 f on sunday,weather
what's the seven day forecast for new_york city <eou> the forecast for new_york predicts a week with drizzles overcast and clear skies with dry and humid temperatures <eou> can you give me the average temperature in fahrenheit <eou> in new_york it will be between 30 - 50 f on monday 30 - 40 f on tuesday 80 - 90 f on wednesday 30 - 50 f on thursday 90 - 100 f on friday 20 - 40 f on saurday and 20 - 40 f on sunday <eou> thank you,glad i can assist goodbye,weather
can you find me a rest_stop i'm tired,four_seasons is 7_miles away,navigate
can you find me a rest_stop i'm tired <eou> four_seasons is 7_miles away <eou> is that the closest available,yes it is and unfortunately there is a car_collision_nearby reaching there will take longer,navigate
can you find me a rest_stop i'm tired <eou> four_seasons is 7_miles away <eou> is that the closest available <eou> yes it is and unfortunately there is a car_collision_nearby reaching there will take longer <eou> oh no ok set the gps and let's get started,i sent the route and the position of the hotel on your screen drive carefully,navigate
can you find me a rest_stop i'm tired <eou> four_seasons is 7_miles away <eou> is that the closest available <eou> yes it is and unfortunately there is a car_collision_nearby reaching there will take longer <eou> oh no ok set the gps and let's get started <eou> i sent the route and the position of the hotel on your screen drive carefully <eou> thank you,you are welcome,navigate
remind me of my dentist appointment,what is the date and time of the appointment,schedule
remind me of my dentist appointment <eou> what is the date and time of the appointment <eou> it's at 7 pm on august 12 th,ok setting reminder,schedule
where is the closest hospital,palo_alto_medical_foundation is located 2_miles away do you want the address,navigate
where is the closest hospital <eou> palo_alto_medical_foundation is located 2_miles away do you want the address <eou> sounds great thanks,the address is 611_ames_ave do you want directions,navigate
where is the closest hospital <eou> palo_alto_medical_foundation is located 2_miles away do you want the address <eou> sounds great thanks <eou> the address is 611_ames_ave do you want directions <eou> yes please send the quickest route on my screen,there is heavy_traffic in this moment i sent the directions on your screen,navigate
where is the closest hospital <eou> palo_alto_medical_foundation is located 2_miles away do you want the address <eou> sounds great thanks <eou> the address is 611_ames_ave do you want directions <eou> yes please send the quickest route on my screen <eou> there is heavy_traffic in this moment i sent the directions on your screen <eou> thank you very much car,you are welcome,navigate
take me to my friends house,i don't have your friends house in my memory sorry do you mean you want to go home,navigate
take me to my friends house <eou> i don't have your friends house in my memory sorry do you mean you want to go home <eou> yes please,navigating you home,navigate
take me to my friends house <eou> i don't have your friends house in my memory sorry do you mean you want to go home <eou> yes please <eou> navigating you home <eou> what is the address,your home is at 56_cadwell_street,navigate
take me to my friends house <eou> i don't have your friends house in my memory sorry do you mean you want to go home <eou> yes please <eou> navigating you home <eou> what is the address <eou> your home is at 56_cadwell_street <eou> thanks,you're welcome,navigate
what is the date and time for tennis,you have a tennis_activity on the 12 th at 7 pm with mother and on the 19 th at 5 pm with father,schedule
what is the date and time for tennis <eou> you have a tennis_activity on the 12 th at 7 pm with mother and on the 19 th at 5 pm with father <eou> thank you,you are welcome,schedule
where is a parking_garage at nearby,the closest parking_garage i have is 2_miles away and it's name is stanford_oval_parking,navigate
where is a parking_garage at nearby <eou> the closest parking_garage i have is 2_miles away and it's name is stanford_oval_parking <eou> what is the address,the address is 610_amarillo_ave,navigate
where is a parking_garage at nearby <eou> the closest parking_garage i have is 2_miles away and it's name is stanford_oval_parking <eou> what is the address <eou> the address is 610_amarillo_ave <eou> thank you,you're welcome happy to help,navigate
i need you to set a reminder for a doctor appointment at 11 am the 7 th with alex,i have set a reminder for a doctor appointment on 7 th at 11 am with alex,schedule
what time is my swimming lessons scheduled,your next swimming lesson is monday at 2_pm,schedule
i need to schedule tennis with jon,when shall i set the reminder for tennis with jon,schedule
i need to schedule tennis with jon <eou> when shall i set the reminder for tennis with jon <eou> on the 15 th at 1 pm,okay great i have that scheduled for you on the 15 th with jon,schedule
i need to schedule tennis with jon <eou> when shall i set the reminder for tennis with jon <eou> on the 15 th at 1 pm <eou> okay great i have that scheduled for you on the 15 th with jon <eou> make sure it's this month,okay scheduling a tennis reminder for you on the 15 th of this month with jon at 1 pm,schedule
i need to schedule tennis with jon <eou> when shall i set the reminder for tennis with jon <eou> on the 15 th at 1 pm <eou> okay great i have that scheduled for you on the 15 th with jon <eou> make sure it's this month <eou> okay scheduling a tennis reminder for you on the 15 th of this month with jon at 1 pm <eou> thank you,happy to help,schedule
car i'm desiring to have some pizza is there any pizzeria in the local area,pizza_my_heart is located at 528_anton_ct 6_miles away in moderate_traffic would you like directions there,navigate
car i'm desiring to have some pizza is there any pizzeria in the local area <eou> pizza_my_heart is located at 528_anton_ct 6_miles away in moderate_traffic would you like directions there <eou> yes please pick a route with no_traffic,setting navigation now,navigate
car i'm desiring to have some pizza is there any pizzeria in the local area <eou> pizza_my_heart is located at 528_anton_ct 6_miles away in moderate_traffic would you like directions there <eou> yes please pick a route with no_traffic <eou> setting navigation now <eou> thank you car,you're welcome,navigate
is it snowing out,in what city,weather
is it snowing out <eou> in what city <eou> redwood_city,now it's outcast in redwood_city,weather
is it snowing out <eou> in what city <eou> redwood_city <eou> now it's outcast in redwood_city <eou> will it snow in redwood_city this next week,it's not gonna snow in redwood_city this week,weather
is it snowing out <eou> in what city <eou> redwood_city <eou> now it's outcast in redwood_city <eou> will it snow in redwood_city this next week <eou> it's not gonna snow in redwood_city this week <eou> thank you car,you're welcome,weather
what is the date for my next yoga appointment,yoga is at 5 pm,schedule
what is the date for my next yoga appointment <eou> yoga is at 5 pm <eou> thank you,you're welcome,schedule
schedule a doctor appointment with my brother on monday august 8 th at 5 pm,okay doctors appointment on monday august 8 th at 5 pm with your brother is set,schedule
where can i get chinese food,there are two restaurants within 6_miles however one has a road_block_nearby the p.f._changs has moderate_traffic on the way,navigate
where can i get chinese food <eou> there are two restaurants within 6_miles however one has a road_block_nearby the p.f._changs has moderate_traffic on the way <eou> which is closer,the pf chans is 6_miles away with moderate_traffic,navigate
where can i get chinese food <eou> there are two restaurants within 6_miles however one has a road_block_nearby the p.f._changs has moderate_traffic on the way <eou> which is closer <eou> the pf chans is 6_miles away with moderate_traffic <eou> please pick the route with the shortest distance and let's go there thank you,i sent the info on your screen you're welcome,navigate
is there a place that serves coffee near me,there is a philz coffee 4_miles away,navigate
is there a place that serves coffee near me <eou> there is a philz coffee 4_miles away <eou> what is the address,583_alester_ave i sent the info on your screen,navigate
is there a place that serves coffee near me <eou> there is a philz coffee 4_miles away <eou> what is the address <eou> 583_alester_ave i sent the info on your screen <eou> thanks,you're welcome have a great day,navigate
what's the temperature going to be like today and tomorrow,what city can i give you the temperature information for,weather
what's the temperature going to be like today and tomorrow <eou> what city can i give you the temperature information for <eou> seattle please,seattle will be seeing temperatures between 50 - 60 f on monday and 60 - 70 f on tuesday,weather
what's the temperature going to be like today and tomorrow <eou> what city can i give you the temperature information for <eou> seattle please <eou> seattle will be seeing temperatures between 50 - 60 f on monday and 60 - 70 f on tuesday <eou> great thank you,no problem,weather
find out what time my eye doctor_appointment is,your optometrist_appointment is scheduled for 3_pm on thursday,schedule
can you find me the closest hospital to me,the closest hospital stanford_express_care is 8_miles from your location,navigate
can you find me the closest hospital to me <eou> the closest hospital stanford_express_care is 8_miles from your location <eou> how's the traffic,there is a car_collision_nearby,navigate
can you find me the closest hospital to me <eou> the closest hospital stanford_express_care is 8_miles from your location <eou> how's the traffic <eou> there is a car_collision_nearby <eou> can we avoid the collision,yes i can help you avoid the collision,navigate
can you find me the closest hospital to me <eou> the closest hospital stanford_express_care is 8_miles from your location <eou> how's the traffic <eou> there is a car_collision_nearby <eou> can we avoid the collision <eou> yes i can help you avoid the collision <eou> great please give me the address and details via the quickest route,the address is 214_el_camino_real i highlighted it on your map together with the quickest route,navigate
can you find me the closest hospital to me <eou> the closest hospital stanford_express_care is 8_miles from your location <eou> how's the traffic <eou> there is a car_collision_nearby <eou> can we avoid the collision <eou> yes i can help you avoid the collision <eou> great please give me the address and details via the quickest route <eou> the address is 214_el_camino_real i highlighted it on your map together with the quickest route <eou> thank you car you rock,you're welcome have a great day,navigate
remind me i have a doctors appointment on the 12 th at 5 pm,okay setting reminder for doctor's appointment on the 12 th at 5 pm,schedule
what's the temperature going to be like this week,what location do you want the temperature for,weather
what's the temperature going to be like this week <eou> what location do you want the temperature for <eou> san_mateo,this week in san_mateo monday and tuesday have lows in the 20 f with highs in the 50 f the rest of the week has high temperatures reaching the 100 s,weather
what's the temperature going to be like this week <eou> what location do you want the temperature for <eou> san_mateo <eou> this week in san_mateo monday and tuesday have lows in the 20 f with highs in the 50 f the rest of the week has high temperatures reaching the 100 s <eou> alright thank you,anytime,weather
will there be hail in los_angeles today,it will be raining but not hailing in los_angeles today,weather
will there be hail in los_angeles today <eou> it will be raining but not hailing in los_angeles today <eou> awesome thanks so much,you're very welcome,weather
is it going to snow next week,you want me to check if it's going to snow in what city this week,weather
is it going to snow next week <eou> you want me to check if it's going to snow in what city this week <eou> inglewood,there is going to be snow next week on saturday in inglewood,weather
is it going to snow next week <eou> you want me to check if it's going to snow in what city this week <eou> inglewood <eou> there is going to be snow next week on saturday in inglewood <eou> thanks,you are welcome,weather
i want pizza /,there is a pizza_chicago 3_miles away with heavy_traffic at 915_arbol_dr,navigate
